estado,llave,fn_dia,fn_mes
"01","01025703105","28","02"
"01","01025703106","11","05"
"01","01025704101","10","01"
"01","01025704102","06","08"
"01","01025704103","19","11"
"01","01025704104","02","06"
"01","01025704105","17","10"
"01","01025704106","14","07"
"01","01027202101","08","09"
"01","01027202102","12","03"
"01","01027202103","29","03"
"01","01027202104","03","02"
"01","01027203101","28","01"
"01","01027203102","09","09"
"01","01027203103","25","05"
"01","01027203104","12","02"
"01","01027204101","18","01"
"01","01027204102","28","07"
"01","01027204103","06","01"
"01","01027204104","30","12"
"01","01027204105","09","11"
"01","01027204106","31","12"
"01","01027205101","08","01"
"01","01027205102","18","04"
"01","01027205103","10","03"
"01","01027205104","07","11"
"01","01027701108","20","09"
"01","01027701113","15","10"
"01","01027701112","07","11"
"01","01027701111","10","05"
"01","01027701110","21","05"
"01","01027701109","20","10"
"01","01027701101","15","04"
"01","01027701107","22","03"
"01","01027701106","20","10"
"01","01027701105","07","11"
"01","01027701104","01","10"
"01","01027701103","15","01"
"01","01027701102","01","05"
"01","01027702101","06","09"
"01","01027702102","12","04"
"01","01027702103","20","07"
"01","01027702104","07","11"
"01","01027702105","17","07"
"01","01027702106","12","01"
"01","01027703101","16","11"
"01","01027703102","31","10"
"01","01027703103","16","06"
"01","01027703104","23","06"
"01","01027704101","04","01"
"01","01027704102","09","06"
"01","01027704103","13","02"
"01","01027704104","03","04"
"01","01027704105","16","03"
"01","01027704106","19","08"
"01","01027705101","14","11"
"01","01027705102","06","05"
"01","01027705103","15","02"
"01","01027705104","01","05"
"01","01027705105","18","06"
"01","01027705106","20","02"
"01","01028301101","27","09"
"01","01028301102","25","12"
"01","01028301103","20","03"
"01","01028301104","15","02"
"01","01028302101","18","11"
"01","01028302102","31","05"
"01","01028302103","13","12"
"01","01028303101","28","09"
"01","01028303102","16","01"
"01","01028303103","16","05"
"01","01028303104","02","11"
"01","01028303105","11","01"
"01","01028304101","28","10"
"01","01028304102","27","12"
"01","01028304103","18","11"
"01","01028305101","09","10"
"01","01028801101","02","02"
"01","01028801102","06","01"
"01","01028801103","01","12"
"01","01028801104","02","12"
"01","01028801105","22","11"
"01","01028802101","15","01"
"01","01028802102","22","02"
"01","01028802103","28","02"
"01","01028802104","22","02"
"01","01028802105","17","09"
"01","01028802106","17","09"
"01","01028803101","23","07"
"01","01028805101","03","07"
"01","01028805102","14","09"
"01","01028805103","27","11"
"01","01028805104","19","07"
"01","01030001101","13","07"
"01","01030001102","08","10"
"01","01030001103","08","06"
"01","01030001104","20","12"
"01","01030002101","10","03"
"01","01030002102","11","10"
"01","01030002103","15","04"
"01","01030002104","16","06"
"01","01030003101","02","09"
"01","01030003102","19","07"
"01","01030003103","28","09"
"01","01030004101","02","10"
"01","01030005101","25","05"
"01","01030005102","17","12"
"01","01030005103","26","07"
"01","01030005104","31","03"
"01","01030005105","06","07"
"01","01030005106","12","12"
"01","01030005107","15","07"
"01","01030501101","24","06"
"01","01030501102","14","08"
"01","01030501103","10","02"
"01","01030501104","01","01"
"01","01030501105","15","05"
"01","01030502101","19","09"
"01","01030502102","21","10"
"01","01030502103","09","03"
"01","01030502104","02","05"
"01","01030502105","18","10"
"01","01030502201","27","01"
"01","01030502202","03","01"
"01","01030502203","20","01"
"01","01030502204","04","09"
"01","01030502205","14","07"
"01","01030503101","02","09"
"01","01030503102","01","04"
"01","01030503103","04","07"
"01","01030503104","06","03"
"01","01030503105","21","04"
"01","01030503106","20","04"
"01","01030503107","10","01"
"01","01030503108","03","12"
"01","01030503109","01","08"
"01","01030504101","11","02"
"01","01030504102","29","12"
"01","01030504103","10","03"
"01","01030504104","01","09"
"01","01030504105","30","11"
"01","01030504201","31","10"
"01","01030504202","17","03"
"01","01030504203","15","05"
"01","01030504204","17","02"
"01","01030504205","10","09"
"01","01030504206","06","01"
"01","01030504207","04","06"
"01","01030505101","06","10"
"01","01030505102","05","05"
"01","01030505103","03","09"
"01","01030505104","17","01"
"01","01030505105","02","04"
"01","01030505106","04","02"
"01","01030505107","25","06"
"01","01030901101","15","07"
"01","01030902101","18","10"
"01","01030902102","16","12"
"01","01030902103","21","06"
"01","01030902104","21","06"
"01","01030903101","20","03"
"01","01030903102","20","12"
"01","01030903103","03","02"
"01","01030903104","16","04"
"01","01030903105","24","08"
"01","01030903106","03","02"
"01","01030903107","18","12"
"01","01030905101","08","07"
"01","01030905102","14","08"
"01","01030905103","08","12"
"01","01031201101","01","01"
"01","01031202101","08","10"
"01","01031202102","01","11"
"01","01031202103","31","12"
"01","01031204101","15","04"
"01","01031402101","23","11"
"01","01031402102","10","01"
"01","01031403101","29","07"
"01","01031403102","12","01"
"01","01031403103","25","08"
"01","01031403104","26","12"
"01","01031404101","01","03"
"01","01031404102","16","03"
"01","01031405101","01","05"
"01","01031405102","23","04"
"01","01031405103","22","04"
"01","01031405104","14","11"
"01","01031901101","14","01"
"01","01031901102","13","01"
"01","01031901103","21","03"
"01","01031902102","18","08"
"01","01031902103","24","02"
"01","01031902101","08","05"
"01","01031902201","21","07"
"01","01031902202","27","09"
"01","01031902303","09","12"
"01","01031902301","24","02"
"01","01031902302","22","09"
"01","01031902401","29","06"
"01","01031902402","15","07"
"01","01031902403","08","07"
"01","01031902404","21","08"
"01","01031903101","28","04"
"01","01031903102","20","06"
"01","01031903201","16","05"
"01","01031903202","22","01"
"01","01031903203","16","10"
"01","01031903204","30","01"
"01","01031903205","03","02"
"01","01031904101","16","07"
"01","01031904102","04","08"
"01","01031904103","23","10"
"01","01031904104","13","02"
"01","01031904105","23","08"
"01","01031905101","13","03"
"01","01031905102","22","07"
"01","01031905103","20","10"
"01","01031905104","17","09"
"01","01031905105","12","07"
"01","01031905106","10","02"
"01","01031905107","13","05"
"01","01032201101","13","10"
"01","01032201102","04","04"
"01","01032201103","15","11"
"01","01032201104","02","07"
"01","01032203101","12","01"
"01","01032203102","01","03"
"01","01032204101","17","12"
"01","01032204102","02","12"
"01","01032204103","22","10"
"01","01032205101","13","03"
"01","01032205102","12","03"
"01","01032205103","31","10"
"01","01033502101","28","07"
"01","01033502102","24","05"
"01","01033502103","31","08"
"01","01033502104","03","11"
"01","01033502105","05","12"
"01","01033503101","04","05"
"01","01033503102","99","99"
"01","01033504101","02","06"
"01","01033504102","24","09"
"01","01033504103","25","04"
"01","01033504104","06","02"
"01","01033504105","08","01"
"01","01033504106","28","05"
"01","01033504107","02","02"
"01","01033505101","20","09"
"01","01033505102","04","06"
"01","01033505103","15","09"
"01","01033505104","12","05"
"01","01033601101","15","01"
"01","01033601102","12","11"
"01","01033602101","05","04"
"01","01033602102","26","12"
"01","01033602103","17","08"
"01","01033602104","11","12"
"01","01033602105","03","06"
"01","01033602106","23","04"
"01","01033602107","10","12"
"01","01033602108","03","03"
"01","01033604101","22","11"
"01","01033604102","25","06"
"01","01033605101","17","12"
"01","01033605102","08","10"
"01","01033701101","07","02"
"01","01033701102","05","04"
"01","01033701103","08","09"
"01","01033701104","26","02"
"01","01033701105","20","02"
"01","01033703108","27","07"
"01","01033703114","02","12"
"01","01033703113","22","01"
"01","01033703112","12","12"
"01","01033703111","09","12"
"01","01033703110","26","10"
"01","01033703109","22","06"
"01","01033703101","20","04"
"01","01033703107","21","04"
"01","01033703106","02","02"
"01","01033703105","17","09"
"01","01033703104","11","09"
"01","01033703103","29","04"
"01","01033703102","27","07"
"01","01033704101","25","06"
"01","01033704102","26","11"
"01","01033704103","15","06"
"01","01033704104","07","07"
"01","01033704105","23","02"
"01","01033704106","12","06"
"01","01033704107","03","09"
"01","01033704108","09","01"
"01","01033705101","18","04"
"01","01033705102","19","06"
"01","01033705103","13","02"
"01","01033705104","07","07"
"01","01034201101","16","11"
"01","01034202101","17","10"
"01","01034202102","15","06"
"01","01034202103","12","02"
"01","01034202104","26","09"
"01","01034203101","26","01"
"01","01034203102","05","03"
"01","01034203103","31","12"
"01","01034203104","27","05"
"01","01034204101","05","02"
"01","01034204102","01","08"
"01","01034204103","16","09"
"01","01034204104","01","06"
"01","01034204105","08","03"
"01","01034205101","15","11"
"01","01034205102","31","10"
"01","01034205103","14","02"
"01","01034205104","17","06"
"01","01034501101","16","02"
"01","01034501102","12","07"
"01","01034501103","30","03"
"01","01034501104","30","04"
"01","01034502101","26","10"
"01","01034502102","27","04"
"01","01034502103","07","12"
"01","01034502104","19","07"
"01","01034503101","17","05"
"01","01034503102","11","02"
"01","01034504101","06","03"
"01","01034504102","18","01"
"01","01034504103","29","01"
"01","01034504104","10","02"
"01","01034504105","13","02"
"01","01034505101","29","12"
"01","01034505102","21","12"
"01","01034505103","30","09"
"01","01034802101","28","09"
"01","01034803101","03","12"
"01","01034803102","25","09"
"01","01034803103","06","11"
"01","01034803104","15","10"
"01","01034804101","06","02"
"01","01034804102","29","08"
"01","01034804103","18","11"
"01","01034804104","04","09"
"01","01034805101","12","12"
"01","01034805102","18","11"
"01","01034805103","15","06"
"01","01034805104","09","05"
"01","01034805105","05","10"
"01","01034901101","29","10"
"01","01034902101","11","05"
"01","01034902102","26","06"
"01","01034902103","11","10"
"01","01034902104","25","08"
"01","01034902105","22","10"
"01","01034903101","31","05"
"01","01034903102","09","11"
"01","01034903103","26","09"
"01","01034903104","15","01"
"01","01034903105","04","09"
"01","01034904101","04","10"
"01","01034904102","19","04"
"01","01034904103","12","12"
"01","01034904104","04","04"
"01","01034904105","25","07"
"01","01034904106","10","02"
"01","01034904107","04","09"
"01","01034905101","28","01"
"01","01034905102","05","07"
"01","01034905103","04","09"
"01","01034905104","19","10"
"01","01034905105","01","02"
"01","01035201101","27","06"
"01","01035201102","25","12"
"01","01035201103","31","12"
"01","01035201104","18","07"
"01","01035202101","17","02"
"01","01035202102","31","12"
"01","01035202103","18","06"
"01","01035202104","28","09"
"01","01035203101","02","08"
"01","01035203102","02","09"
"01","01035203103","26","07"
"01","01035205101","13","11"
"01","01035205102","19","04"
"01","01035205103","06","03"
"01","01035205104","28","03"
"01","01035205105","22","11"
"01","01036201101","21","07"
"01","01036201102","02","08"
"01","01036201103","19","04"
"01","01036201104","17","11"
"01","01036201105","04","10"
"01","01036201106","24","01"
"01","01036203101","26","11"
"01","01036203102","11","06"
"01","01036203103","06","01"
"01","01036203104","13","03"
"01","01036204101","25","07"
"01","01036204102","06","11"
"01","01036204103","01","02"
"01","01036204104","19","01"
"01","01036302101","12","07"
"01","01036302102","07","01"
"01","01036303101","01","07"
"01","01036303102","06","10"
"01","01036303103","20","01"
"01","01036303104","29","10"
"01","01036305101","31","08"
"01","01037001101","08","03"
"01","01037001102","08","01"
"01","01037001103","09","08"
"01","01037002101","07","10"
"01","01037002102","26","04"
"01","01037002103","13","09"
"01","01037002104","22","11"
"01","01037003101","01","04"
"01","01037003102","17","05"
"01","01037003103","17","12"
"01","01037004101","12","07"
"01","01037004102","06","01"
"01","01037004103","03","01"
"01","01037004104","10","02"
"01","01037005101","23","05"
"01","01037202101","16","04"
"01","01037202102","10","11"
"01","01037202103","02","02"
"01","01037202104","16","04"
"01","01037202105","13","12"
"01","01037202106","19","03"
"01","01037203101","07","11"
"01","01037203102","16","10"
"01","01037203103","23","05"
"01","01037203104","28","05"
